,drug_name,drug_id,target_name,target_id,disease_name,disease_id,knowledge_source_r1,knowledge_source_r2
1839,mirtazapine,CHEBI:6950,SLC6A2,NCBIGene:6530,major depressive disorder,MONDO:0002009,infores:drugcentral,infores:drugcentral
1840,mirtazapine,CHEBI:6950,SLC6A2,NCBIGene:6530,major depressive disorder,MONDO:0002009,infores:drugmechdb,infores:drugcentral
1841,mirtazapine,CHEBI:6950,HTR7,NCBIGene:3363,major depressive disorder,MONDO:0002009,infores:drugcentral,infores:drugcentral
1842,mirtazapine,CHEBI:6950,HTR7,NCBIGene:3363,major depressive disorder,MONDO:0002009,infores:disgenet,infores:drugcentral
1843,mirtazapine,CHEBI:6950,HTR7,NCBIGene:3363,major depressive disorder,MONDO:0002009,infores:drugmechdb,infores:drugcentral
1844,mirtazapine,CHEBI:6950,CYP2C9,NCBIGene:1559,major depressive disorder,MONDO:0002009,infores:disgenet,infores:drugcentral
1845,mirtazapine,CHEBI:6950,ADRA2A,NCBIGene:150,major depressive disorder,MONDO:0002009,infores:drugmechdb,infores:drugcentral
1846,mirtazapine,CHEBI:6950,SLC6A3,NCBIGene:6531,major depressive disorder,MONDO:0002009,infores:drugcentral,infores:drugcentral
1847,mirtazapine,CHEBI:6950,SLC6A3,NCBIGene:6531,major depressive disorder,MONDO:0002009,infores:drugmechdb,infores:drugcentral
1848,desvenlafaxine,CHEBI:83527,SLC6A2,NCBIGene:6530,major depressive disorder,MONDO:0002009,infores:disgenet,infores:drugcentral
1849,desvenlafaxine,CHEBI:83527,SLC6A2,NCBIGene:6530,major depressive disorder,MONDO:0002009,infores:drugcentral,infores:drugcentral
1850,desvenlafaxine,CHEBI:83527,SLC6A2,NCBIGene:6530,major depressive disorder,MONDO:0002009,infores:drugmechdb,infores:drugcentral
1851,desvenlafaxine,CHEBI:83527,SLC6A4,NCBIGene:6532,major depressive disorder,MONDO:0002009,infores:disgenet,infores:drugcentral
1852,desvenlafaxine,CHEBI:83527,SLC6A4,NCBIGene:6532,major depressive disorder,MONDO:0002009,infores:drugcentral,infores:drugcentral
1853,desvenlafaxine,CHEBI:83527,SLC6A4,NCBIGene:6532,major depressive disorder,MONDO:0002009,infores:ctd,infores:drugcentral
1854,desvenlafaxine,CHEBI:83527,SLC6A4,NCBIGene:6532,major depressive disorder,MONDO:0002009,infores:drugmechdb,infores:drugcentral
1855,gepirone,CHEBI:135990,HTR1A,NCBIGene:3350,major depressive disorder,MONDO:0002009,infores:drugcentral,infores:drugcentral
1856,gepirone,CHEBI:135990,HTR1A,NCBIGene:3350,major depressive disorder,MONDO:0002009,infores:disgenet,infores:drugcentral
1857,gepirone,CHEBI:135990,HTR1A,NCBIGene:3350,major depressive disorder,MONDO:0002009,infores:drugmechdb,infores:drugcentral
1858,sirolimus,CHEBI:9168,FKBP1A,NCBIGene:2280,lymphangioma,MONDO:0002013,infores:drugcentral,infores:drugcentral
1859,sirolimus,CHEBI:9168,EIF4E,NCBIGene:1977,lymphangioma,MONDO:0002013,infores:drugcentral,infores:drugcentral
1860,sirolimus,CHEBI:9168,FKBP1B,NCBIGene:2281,lymphangioma,MONDO:0002013,infores:drugcentral,infores:drugcentral
1861,sirolimus,CHEBI:9168,FKBP5,NCBIGene:2289,lymphangioma,MONDO:0002013,infores:drugcentral,infores:drugcentral
1862,posaconazole,CHEBI:64355,ERG11,NCBIGene:3641571,candidiasis,MONDO:0002026,infores:drugmechdb,infores:drugcentral
1863,posaconazole,CHEBI:64355,ERG11,NCBIGene:3641571,fungal infectious disease,MONDO:0002041,infores:drugmechdb,infores:drugcentral
1864,isoniazid,CHEBI:6030,CYP2E1,NCBIGene:1571,alcohol abuse,MONDO:0002046,infores:ctd,everycure_indication_list
1865,isoniazid,CHEBI:6030,CYP2E1,NCBIGene:1571,alcohol abuse,MONDO:0002046,infores:disgenet,everycure_indication_list
1866,prednisone,CHEBI:8382,ALB,NCBIGene:213,thrombocytopenia,MONDO:0002049,infores:ctd,everycure_indication_list
1867,prednisone,CHEBI:8382,ALB,NCBIGene:213,thrombocytopenia,MONDO:0002049,infores:disgenet,everycure_indication_list
1868,prednisone,CHEBI:8382,ALB,NCBIGene:213,thrombocytopenia,MONDO:0002049,infores:eram,everycure_indication_list
1869,buspirone,CHEBI:3223,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:hpo-annotations,everycure_indication_list
1870,buspirone,CHEBI:3223,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:disgenet,everycure_indication_list
1871,buspirone,CHEBI:3223,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:drugmechdb,everycure_indication_list
1872,buspirone,CHEBI:3223,DRD3,NCBIGene:1814,depressive disorder,MONDO:0002050,infores:disgenet,everycure_indication_list
1873,buspirone,CHEBI:3223,DRD2,NCBIGene:1813,depressive disorder,MONDO:0002050,infores:hpo-annotations,everycure_indication_list
1874,buspirone,CHEBI:3223,DRD2,NCBIGene:1813,depressive disorder,MONDO:0002050,infores:disgenet,everycure_indication_list
1875,buspirone,CHEBI:3223,HTR1A,NCBIGene:3350,depressive disorder,MONDO:0002050,infores:disgenet,everycure_indication_list
1876,buspirone,CHEBI:3223,CYP2D6,NCBIGene:1565,depressive disorder,MONDO:0002050,infores:disgenet,everycure_indication_list
1877,buspirone,CHEBI:3223,ABCB1,NCBIGene:5243,depressive disorder,MONDO:0002050,infores:disgenet,everycure_indication_list
1878,nortriptyline,CHEBI:7640,HRH1,NCBIGene:3269,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1879,nortriptyline,CHEBI:7640,CYP2C19,NCBIGene:1557,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1880,nortriptyline,CHEBI:7640,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1881,nortriptyline,CHEBI:7640,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1882,nortriptyline,CHEBI:7640,CYP2D6,NCBIGene:1565,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1883,nortriptyline,CHEBI:7640,HTR1A,NCBIGene:3350,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1884,nortriptyline,CHEBI:7640,HTR2C,NCBIGene:3358,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1885,nortriptyline,CHEBI:7640,ALB,NCBIGene:213,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1886,nortriptyline,CHEBI:7640,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1887,nortriptyline,CHEBI:7640,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1888,nortriptyline,CHEBI:7640,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1889,nortriptyline,CHEBI:7640,DRD2,NCBIGene:1813,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1890,nortriptyline,CHEBI:7640,DRD2,NCBIGene:1813,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1891,nortriptyline,CHEBI:7640,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1892,nortriptyline,CHEBI:7640,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1893,nortriptyline,CHEBI:7640,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1894,nortriptyline,CHEBI:7640,CHRM2,NCBIGene:1129,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1895,trimipramine,CHEBI:9738,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1896,trimipramine,CHEBI:9738,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1897,trimipramine,CHEBI:9738,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1898,trimipramine,CHEBI:9738,SLC6A3,NCBIGene:6531,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1899,trimipramine,CHEBI:9738,SLC6A3,NCBIGene:6531,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1900,trimipramine,CHEBI:9738,CYP2D6,NCBIGene:1565,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1901,trimipramine,CHEBI:9738,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1902,trimipramine,CHEBI:9738,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1903,trimipramine,CHEBI:9738,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1904,trimipramine,CHEBI:9738,HTR2C,NCBIGene:3358,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1905,trimipramine,CHEBI:9738,HTR3A,NCBIGene:3359,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1906,trimipramine,CHEBI:9738,HTR1A,NCBIGene:3350,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1907,trimipramine,CHEBI:9738,ADRA2B,NCBIGene:151,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1908,trimipramine,CHEBI:9738,ABCB1,NCBIGene:5243,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1909,trimipramine,CHEBI:9738,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1910,trimipramine,CHEBI:9738,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1911,trimipramine,CHEBI:9738,HTR1D,NCBIGene:3352,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1912,trimipramine,CHEBI:9738,HRH1,NCBIGene:3269,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1913,trimipramine,CHEBI:9738,ADRA2A,NCBIGene:150,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1914,trimipramine,CHEBI:9738,ADRA2A,NCBIGene:150,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1915,trimipramine,CHEBI:9738,CYP2C19,NCBIGene:1557,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1916,trimipramine,CHEBI:9738,DRD2,NCBIGene:1813,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1917,trimipramine,CHEBI:9738,DRD2,NCBIGene:1813,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1918,amoxapine,CHEBI:2675,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1919,amoxapine,CHEBI:2675,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1920,amoxapine,CHEBI:2675,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1921,amoxapine,CHEBI:2675,DRD3,NCBIGene:1814,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1922,amoxapine,CHEBI:2675,HTR2C,NCBIGene:3358,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1923,amoxapine,CHEBI:2675,SLC6A3,NCBIGene:6531,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1924,amoxapine,CHEBI:2675,SLC6A3,NCBIGene:6531,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1925,amoxapine,CHEBI:2675,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1926,amoxapine,CHEBI:2675,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1927,amoxapine,CHEBI:2675,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1928,amoxapine,CHEBI:2675,HTR3A,NCBIGene:3359,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1929,amoxapine,CHEBI:2675,GABRA1,NCBIGene:2554,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1930,amoxapine,CHEBI:2675,HTR1A,NCBIGene:3350,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1931,amoxapine,CHEBI:2675,DRD2,NCBIGene:1813,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1932,amoxapine,CHEBI:2675,DRD2,NCBIGene:1813,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1933,amoxapine,CHEBI:2675,HTR1B,NCBIGene:3351,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1934,amoxapine,CHEBI:2675,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1935,amoxapine,CHEBI:2675,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1936,amoxapine,CHEBI:2675,HRH1,NCBIGene:3269,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1937,amoxapine,CHEBI:2675,DRD1,NCBIGene:1812,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1938,amoxapine,CHEBI:2675,DRD1,NCBIGene:1812,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1939,amoxapine,CHEBI:2675,ADRA2A,NCBIGene:150,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1940,amoxapine,CHEBI:2675,ADRA2A,NCBIGene:150,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1941,amoxapine,CHEBI:2675,CYP2D6,NCBIGene:1565,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1942,amoxapine,CHEBI:2675,HTR7,NCBIGene:3363,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1943,amoxapine,CHEBI:2675,DRD4,NCBIGene:1815,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1944,imipramine,CHEBI:47499,CHRM2,NCBIGene:1129,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1945,imipramine,CHEBI:47499,HRH1,NCBIGene:3269,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1946,imipramine,CHEBI:47499,DRD2,NCBIGene:1813,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1947,imipramine,CHEBI:47499,DRD2,NCBIGene:1813,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1948,imipramine,CHEBI:47499,CYP2D6,NCBIGene:1565,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1949,imipramine,CHEBI:47499,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1950,imipramine,CHEBI:47499,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1951,imipramine,CHEBI:47499,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1952,imipramine,CHEBI:47499,SLC6A3,NCBIGene:6531,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1953,imipramine,CHEBI:47499,SLC6A3,NCBIGene:6531,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1954,imipramine,CHEBI:47499,CYP2C19,NCBIGene:1557,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1955,imipramine,CHEBI:47499,HTR2C,NCBIGene:3358,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1956,imipramine,CHEBI:47499,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1957,imipramine,CHEBI:47499,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1958,imipramine,CHEBI:47499,ABCB1,NCBIGene:5243,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1959,imipramine,CHEBI:47499,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1960,imipramine,CHEBI:47499,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1961,imipramine,CHEBI:47499,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1962,imipramine,CHEBI:47499,HTR1A,NCBIGene:3350,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1963,imipramine,CHEBI:47499,HTR7,NCBIGene:3363,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1964,protriptyline,CHEBI:8597,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1965,protriptyline,CHEBI:8597,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1966,protriptyline,CHEBI:8597,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1967,protriptyline,CHEBI:8597,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1968,protriptyline,CHEBI:8597,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1969,protriptyline,CHEBI:8597,CYP2D6,NCBIGene:1565,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1970,protriptyline,CHEBI:8597,ABCB1,NCBIGene:5243,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1971,fluoxetine,CHEBI:5118,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1972,fluoxetine,CHEBI:5118,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1973,fluoxetine,CHEBI:5118,HTR2A,NCBIGene:3356,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1974,fluoxetine,CHEBI:5118,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1975,fluoxetine,CHEBI:5118,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1976,fluoxetine,CHEBI:5118,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1977,fluoxetine,CHEBI:5118,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1978,fluoxetine,CHEBI:5118,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1979,fluoxetine,CHEBI:5118,SIGMAR1,NCBIGene:10280,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1980,fluoxetine,CHEBI:5118,SLC6A3,NCBIGene:6531,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1981,fluoxetine,CHEBI:5118,SLC6A3,NCBIGene:6531,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1982,fluoxetine,CHEBI:5118,CYP2C19,NCBIGene:1557,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1983,fluoxetine,CHEBI:5118,CYP2D6,NCBIGene:1565,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1984,fluoxetine,CHEBI:5118,HTR2C,NCBIGene:3358,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1985,fluoxetine,CHEBI:5118,ALB,NCBIGene:213,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1986,fluoxetine,CHEBI:5118,ABCB1,NCBIGene:5243,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1987,citalopram,CHEBI:3723,CYP2C19,NCBIGene:1557,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1988,citalopram,CHEBI:3723,CYP2D6,NCBIGene:1565,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1989,citalopram,CHEBI:3723,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1990,citalopram,CHEBI:3723,SLC6A2,NCBIGene:6530,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1991,citalopram,CHEBI:3723,SLC6A3,NCBIGene:6531,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1992,citalopram,CHEBI:3723,SLC6A3,NCBIGene:6531,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1993,citalopram,CHEBI:3723,ABCB1,NCBIGene:5243,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1994,citalopram,CHEBI:3723,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:hpo-annotations,infores:drugcentral
1995,citalopram,CHEBI:3723,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1996,citalopram,CHEBI:3723,SLC6A4,NCBIGene:6532,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1997,citalopram,CHEBI:3723,HRH1,NCBIGene:3269,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
1998,citalopram,CHEBI:3723,HTR2C,NCBIGene:3358,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
1999,sertraline,CHEBI:9123,SLC6A3,NCBIGene:6531,depressive disorder,MONDO:0002050,infores:disgenet,infores:drugcentral
2000,sertraline,CHEBI:9123,SLC6A3,NCBIGene:6531,depressive disorder,MONDO:0002050,infores:drugmechdb,infores:drugcentral
