target_id,target_name,disease_id,disease_name,edge_name
NCBIGene:162,ap1b1,MONDO:0009440,"ichthyosiform erythroderma, corneal involvement, and hearing loss",biolink:target_for
NCBIGene:718,c3,MONDO:0013417,complement component 3 deficiency,biolink:target_for
NCBIGene:718,c3,MONDO:0012659,age related macular degeneration 9,biolink:target_for
NCBIGene:718,c3,MONDO:0001549,hemolytic-uremic syndrome,biolink:target_for
NCBIGene:718,c3,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:3073,hexa,MONDO:0017720,gm2 gangliosidosis,biolink:target_for
NCBIGene:3074,hexb,MONDO:0017720,gm2 gangliosidosis,biolink:target_for
NCBIGene:5429,polh,MONDO:0010214,xeroderma pigmentosum variant type,biolink:target_for
NCBIGene:5111,pcna,MONDO:0014399,ataxia-telangiectasia-like disorder 2,biolink:target_for
NCBIGene:2155,f7,MONDO:0002244,factor vii deficiency,biolink:target_for
NCBIGene:1019,cdk4,MONDO:0005012,cutaneous melanoma,biolink:target_for
NCBIGene:60482,slc5a7,MONDO:0008451,"neuronopathy, distal hereditary motor, autosomal dominant 1",biolink:target_for
NCBIGene:60482,slc5a7,MONDO:0014939,congenital myasthenic syndrome 20,biolink:target_for
NCBIGene:84634,kiss1r,MONDO:0013910,hypogonadotropic hypogonadism 8 with or without anosmia,biolink:target_for
NCBIGene:84634,kiss1r,MONDO:0008302,central precocious puberty 1,biolink:target_for
NCBIGene:6550,slc9a3,MONDO:0014808,congenital secretory sodium diarrhea 8,biolink:target_for
NCBIGene:338567,kcnk18,MONDO:0013344,"migraine, with or without aura, susceptibility to, 13",biolink:target_for
NCBIGene:7941,pla2g7,MONDO:0013663,platelet-activating factor acetylhydrolase deficiency,biolink:target_for
UniProtKB:Q59H18,tni3k_human serine/threonine-protein kinase tnni3k (sprot),MONDO:0014500,atrial conduction disease,biolink:target_for
NCBIGene:9212,aurkb,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:2590,galnt2,MONDO:0015286,congenital disorder of glycosylation,biolink:target_for
NCBIGene:3141,hlcs,MONDO:0009666,holocarboxylase synthetase deficiency,biolink:target_for
NCBIGene:1589,cyp21a2,MONDO:0018479,congenital adrenal hyperplasia,biolink:target_for
NCBIGene:5979,ret,UMLS:C2931876,hirschsprung disease 1,biolink:target_for
NCBIGene:5979,ret,MONDO:0015277,medullary thyroid gland carcinoma,biolink:target_for
NCBIGene:5979,ret,DOID:10016,multiple endocrine neoplasia type 2b,biolink:target_for
NCBIGene:5979,ret,MONDO:0008233,pheochromocytoma,biolink:target_for
NCBIGene:5979,ret,DOID:0050430,multiple endocrine neoplasia type 2a,biolink:target_for
NCBIGene:5979,ret,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:64834,elovl1,MONDO:0032798,"ichthyotic keratoderma, spasticity, hypomyelination, and dysmorphic facial features",biolink:target_for
NCBIGene:60481,elovl5,MONDO:0014417,spinocerebellar ataxia type 38,biolink:target_for
NCBIGene:3766,kcnj10,MONDO:0013005,east syndrome,biolink:target_for
NCBIGene:3769,kcnj13,MONDO:0008663,snowflake vitreoretinal degeneration,biolink:target_for
NCBIGene:3769,kcnj13,MONDO:0013613,leber congenital amaurosis 16,biolink:target_for
NCBIGene:9373,plaa,MONDO:0060502,"neurodevelopmental disorder with progressive microcephaly, spasticity, and brain anomalies",biolink:target_for
NCBIGene:84876,orai1,MONDO:0013007,combined immunodeficiency due to orai1 deficiency,biolink:target_for
NCBIGene:84876,orai1,MONDO:0014383,"myopathy, tubular aggregate, 2",biolink:target_for
NCBIGene:2717,gla,MONDO:0010526,fabry disease,biolink:target_for
NCBIGene:3736,kcna1,MONDO:0016227,hereditary episodic ataxia,biolink:target_for
NCBIGene:3736,kcna1,MONDO:0016373,isolated facial myokymia,biolink:target_for
NCBIGene:5879,rac1,MONDO:0030913,"intellectual disability, autosomal dominant 48",biolink:target_for
NCBIGene:4790,nfkb1,OMIM:616576,"immunodeficiency, common variable, 12, with autoimmunity",biolink:target_for
NCBIGene:6514,slc2a2,MONDO:0009216,glycogen storage disease due to glut2 deficiency,biolink:target_for
NCBIGene:55617,tasp1,MONDO:0033532,suleiman-el-hattab syndrome,biolink:target_for
NCBIGene:5213,pfkm,MONDO:0009295,glycogen storage disease vii,biolink:target_for
NCBIGene:3251,hprt1,MONDO:0010298,lesch-nyhan syndrome,biolink:target_for
NCBIGene:3251,hprt1,MONDO:0010299,hypoxanthine guanine phosphoribosyltransferase partial deficiency,biolink:target_for
NCBIGene:2678,ggt1,HP:0034586,glutathionuria,biolink:target_for
NCBIGene:3172,hnf4a,MONDO:0018911,maturity-onset diabetes of the young,biolink:target_for
NCBIGene:3172,hnf4a,MONDO:0005148,type 2 diabetes mellitus,biolink:target_for
NCBIGene:3172,hnf4a,MONDO:0014458,fanconi renotubular syndrome 4 with maturity-onset diabetes of the young,biolink:target_for
NCBIGene:2235,fech,MONDO:0008319,"protoporphyria, erythropoietic, 1",biolink:target_for
NCBIGene:6041,rnasel,MONDO:0011098,"prostate cancer, hereditary, 1",biolink:target_for
NCBIGene:8566,pdxk,MONDO:0010788,leber hereditary optic neuropathy,biolink:target_for
NCBIGene:1441,csf3r,MONDO:0008092,hereditary neutrophilia,biolink:target_for
NCBIGene:1441,csf3r,MONDO:0014865,autosomal recessive severe congenital neutropenia due to csf3r deficiency,biolink:target_for
NCBIGene:3708,itpr1,MONDO:0014311,autosomal recessive spinocerebellar ataxia 15,biolink:target_for
NCBIGene:3708,itpr1,MONDO:0007298,spinocerebellar ataxia type 29,biolink:target_for
NCBIGene:3708,itpr1,MONDO:0008795,aniridia-cerebellar ataxia-intellectual disability syndrome,biolink:target_for
NCBIGene:462,serpinc1,MONDO:0013144,hereditary antithrombin deficiency,biolink:target_for
NCBIGene:5566,prkaca,MONDO:0015999,primary pigmented nodular adrenocortical disease,biolink:target_for
NCBIGene:5566,prkaca,MONDO:0030876,cardioacrofacial dysplasia 1,biolink:target_for
NCBIGene:4715,ndufb9,MONDO:0032628,"mitochondrial complex 1 deficiency, nuclear type 24",biolink:target_for
NCBIGene:3074,hexb,MONDO:0017720,gm2 gangliosidosis,biolink:target_for
NCBIGene:5602,mapk10,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:8737,ripk1,MONDO:0020849,immunodeficiency 57,biolink:target_for
NCBIGene:8737,ripk1,MONDO:0030018,autoinflammation with episodic fever and lymphadenopathy,biolink:target_for
NCBIGene:2556,gabra3,MONDO:0859564,"epilepsy, x-linked 2, with or without impaired intellectual development and dysmorphic features",biolink:target_for
NCBIGene:2555,gabra2,MONDO:0032812,"developmental and epileptic encephalopathy, 78",biolink:target_for
NCBIGene:54799,mbtd1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:29128,uhrf1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:79142,phf23,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:83451,abhd11,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:2130,ewsr1,MONDO:0012817,ewing sarcoma,biolink:target_for
NCBIGene:2130,ewsr1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:2130,ewsr1,MONDO:0012809,"histiocytoma, angiomatoid fibrous",biolink:target_for
NCBIGene:2313,fli1,MONDO:0012817,ewing sarcoma,biolink:target_for
NCBIGene:2313,fli1,MONDO:0054577,"bleeding disorder, platelet-type, 21",biolink:target_for
NCBIGene:5468,pparg,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:5468,pparg,MONDO:0011122,obesity disorder,biolink:target_for
NCBIGene:5468,pparg,MONDO:0020088,familial partial lipodystrophy,biolink:target_for
NCBIGene:5468,pparg,MONDO:0021042,glioma,biolink:target_for
NCBIGene:4609,myc,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:4609,myc,MONDO:0007243,burkitt lymphoma,biolink:target_for
NCBIGene:84148,kat8,MONDO:0033547,li-ghorbani-weisz-hubshman syndrome,biolink:target_for
NCBIGene:4247,mgat2,MONDO:0015286,congenital disorder of glycosylation,biolink:target_for
NCBIGene:2260,fgfr1,MONDO:0007043,pfeiffer syndrome,biolink:target_for
NCBIGene:2260,fgfr1,MONDO:0007844,hypogonadotropic hypogonadism 2 with or without anosmia,biolink:target_for
NCBIGene:2260,fgfr1,MONDO:0007251,campomelic dysplasia,biolink:target_for
NCBIGene:2260,fgfr1,MONDO:0014196,hartsfield-bixler-demyer syndrome,biolink:target_for
NCBIGene:2260,fgfr1,MONDO:0008603,trigonocephaly 1,biolink:target_for
NCBIGene:2260,fgfr1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:2260,fgfr1,MONDO:0013074,encephalocraniocutaneous lipomatosis,biolink:target_for
NCBIGene:2260,fgfr1,MONDO:0007400,jackson-weiss syndrome,biolink:target_for
NCBIGene:7025,nr2f1,MONDO:0014320,bosch-boonstra-schaaf optic atrophy syndrome,biolink:target_for
NCBIGene:22978,nt5c2,MONDO:0013165,hereditary spastic paraplegia 45,biolink:target_for
NCBIGene:6925,tcf4,MONDO:0012589,pitt-hopkins syndrome,biolink:target_for
NCBIGene:6925,tcf4,MONDO:0013203,"corneal dystrophy, fuchs endothelial, 3",biolink:target_for
NCBIGene:6925,tcf4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:6925,tcf4,MONDO:0012589,pitt-hopkins syndrome,biolink:target_for
NCBIGene:6925,tcf4,MONDO:0013203,"corneal dystrophy, fuchs endothelial, 3",biolink:target_for
NCBIGene:6925,tcf4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:3329,hspd1,MONDO:0011532,hereditary spastic paraplegia 13,biolink:target_for
NCBIGene:3329,hspd1,MONDO:0012824,hypomyelinating leukodystrophy 4,biolink:target_for
NCBIGene:607,bcl9,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:4864,npc1,MONDO:0009757,"niemann-pick disease, type c1",biolink:target_for
NCBIGene:26509,myof,MONDO:0025713,"angioedema, hereditary, 7",biolink:target_for
NCBIGene:8192,clpp,MONDO:0013588,perrault syndrome 3,biolink:target_for
NCBIGene:3756,kcnh1,MONDO:0012735,temple-baraitser syndrome,biolink:target_for
NCBIGene:3756,kcnh1,MONDO:0024526,zimmermann-laband syndrome 1,biolink:target_for
NCBIGene:11330,ctrc,MONDO:0008185,hereditary chronic pancreatitis,biolink:target_for
NCBIGene:2475,mtor,MONDO:0014716,macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome,biolink:target_for
NCBIGene:2475,mtor,MONDO:0011818,isolated focal cortical dysplasia type ii,biolink:target_for
NCBIGene:2906,grin2d,MONDO:0014947,"developmental and epileptic encephalopathy, 46",biolink:target_for
NCBIGene:3417,idh1,MONDO:0021042,glioma,biolink:target_for
NCBIGene:3417,idh1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:2554,gabra1,MONDO:0010826,childhood absence epilepsy,biolink:target_for
NCBIGene:2554,gabra1,MONDO:0005579,"epilepsy, idiopathic generalized",biolink:target_for
NCBIGene:2554,gabra1,MONDO:0009696,juvenile myoclonic epilepsy,biolink:target_for
NCBIGene:2554,gabra1,MONDO:0014328,"developmental and epileptic encephalopathy, 19",biolink:target_for
NCBIGene:2067,ercc1,MONDO:0008926,cofs syndrome,biolink:target_for
NCBIGene:55733,hhat,MONDO:0010030,sjogren syndrome,biolink:target_for
NCBIGene:11280,scn11a,MONDO:0015364,hereditary sensory and autonomic neuropathy,biolink:target_for
NCBIGene:11280,scn11a,MONDO:0014247,familial episodic pain syndrome with predominantly lower limb involvement,biolink:target_for
NCBIGene:3777,kcnk3,MONDO:0014136,"pulmonary hypertension, primary, 4",biolink:target_for
NCBIGene:51305,kcnk9,MONDO:0012856,birk-barel syndrome,biolink:target_for
NCBIGene:139886,spin4,MONDO:0957919,lui-jee-baron syndrome,biolink:target_for
NCBIGene:4016,loxl1,MONDO:0008327,exfoliation syndrome,biolink:target_for
NCBIGene:5594,mapk1,MONDO:0033669,noonan syndrome 13,biolink:target_for
NCBIGene:3661,irf3,MONDO:0011953,familial acute necrotizing encephalopathy,biolink:target_for
NCBIGene:4615,myd88,MONDO:0012839,pyogenic bacterial infections due to myd88 deficiency,biolink:target_for
NCBIGene:4615,myd88,MONDO:0100281,"macroglobulinemia, waldenstrom, 1",biolink:target_for
NCBIGene:4615,myd88,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:146057,ttbk2,MONDO:0011464,spinocerebellar ataxia type 11,biolink:target_for
NCBIGene:65267,wnk3,MONDO:0010667,prieto syndrome,biolink:target_for
NCBIGene:1025,cdk9,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:5337,pld1,MONDO:0008913,"cardiac valvular defect, developmental",biolink:target_for
NCBIGene:9622,klk4,MONDO:0008772,amelogenesis imperfecta type 2a1,biolink:target_for
NCBIGene:7920,abhd16a,MONDO:0030673,"spastic paraplegia 86, autosomal recessive",biolink:target_for
NCBIGene:2554,gabra1,MONDO:0010826,childhood absence epilepsy,biolink:target_for
NCBIGene:2554,gabra1,MONDO:0005579,"epilepsy, idiopathic generalized",biolink:target_for
NCBIGene:2554,gabra1,MONDO:0009696,juvenile myoclonic epilepsy,biolink:target_for
NCBIGene:2554,gabra1,MONDO:0014328,"developmental and epileptic encephalopathy, 19",biolink:target_for
NCBIGene:8912,cacna1h,MONDO:0005579,"epilepsy, idiopathic generalized",biolink:target_for
NCBIGene:8912,cacna1h,MONDO:0010826,childhood absence epilepsy,biolink:target_for
NCBIGene:8912,cacna1h,MONDO:0016525,familial hyperaldosteronism,biolink:target_for
NCBIGene:3737,kcna2,MONDO:0014607,"developmental and epileptic encephalopathy, 32",biolink:target_for
NCBIGene:7067,thra,MONDO:0018612,congenital hypothyroidism,biolink:target_for
NCBIGene:975,cd81,OMIM:613496,"immunodeficiency, common variable, 6",biolink:target_for
NCBIGene:8085,kmt2d,MONDO:0007843,kabuki syndrome 1,biolink:target_for
NCBIGene:8085,kmt2d,MONDO:0859345,"branchial arch abnormalities, choanal atresia, athelia, hearing loss, and hypothyroidism syndrome",biolink:target_for
UniProtKB:Q9UPS6,set1b_human histone-lysine n-methyltransferase setd1b (sprot),MONDO:0033559,intellectual developmental disorder with seizures and language delay,biolink:target_for
NCBIGene:80312,tet1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:54790,tet2,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:54790,tet2,MONDO:0009891,acquired polycythemia vera,biolink:target_for
NCBIGene:54790,tet2,MONDO:0018881,myelodysplastic syndrome,biolink:target_for
NCBIGene:54790,tet2,MONDO:0030858,immunodeficiency 75,biolink:target_for
NCBIGene:3980,lig3,MONDO:0030696,mitochondrial dna depletion syndrome 20 (mngie type),biolink:target_for
NCBIGene:3981,lig4,MONDO:0011686,dna ligase iv deficiency,biolink:target_for
NCBIGene:3981,lig4,MONDO:0007064,"severe combined immunodeficiency, autosomal recessive, t cell-negative, b cell-negative, nk cell-negative, due to adenosine deaminase deficiency",biolink:target_for
NCBIGene:200576,pikfyve,MONDO:0007376,fleck corneal dystrophy,biolink:target_for
NCBIGene:1499,ctnnb1,MONDO:0005575,colorectal cancer,biolink:target_for
NCBIGene:1499,ctnnb1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1499,ctnnb1,MONDO:0007564,pilomatrixoma,biolink:target_for
NCBIGene:1499,ctnnb1,MONDO:0007959,medulloblastoma,biolink:target_for
NCBIGene:1499,ctnnb1,MONDO:0008170,ovarian cancer,biolink:target_for
NCBIGene:1499,ctnnb1,MONDO:0006292,malignant mesothelioma,biolink:target_for
NCBIGene:1499,ctnnb1,MONDO:0014035,severe intellectual disability-progressive spastic diplegia syndrome,biolink:target_for
NCBIGene:1499,ctnnb1,MONDO:0019516,exudative vitreoretinopathy,biolink:target_for
NCBIGene:10369,cacng2,MONDO:0013657,"intellectual disability, autosomal dominant 10",biolink:target_for
NCBIGene:4507,mtap,MONDO:0007205,diaphyseal medullary stenosis-bone malignancy syndrome,biolink:target_for
NCBIGene:4507,mtap,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:25139,slc2a4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:3636,inppl1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:3636,inppl1,MONDO:0009785,opsismodysplasia,biolink:target_for
NCBIGene:4190,mdh1,MONDO:0030072,"developmental and epileptic encephalopathy, 88",biolink:target_for
NCBIGene:6389,sdha,MONDO:0100294,"mitochondrial complex ii deficiency, nuclear type 1",biolink:target_for
NCBIGene:6389,sdha,MONDO:0009723,leigh syndrome,biolink:target_for
NCBIGene:6389,sdha,MONDO:0013339,dilated cardiomyopathy 1gg,biolink:target_for
NCBIGene:6389,sdha,MONDO:0013602,paragangliomas 5,biolink:target_for
NCBIGene:6389,sdha,MONDO:0031006,neurodegeneration with ataxia and late-onset optic atrophy,biolink:target_for
NCBIGene:2558,gabra5,MONDO:0032813,"developmental and epileptic encephalopathy, 79",biolink:target_for
NCBIGene:23030,kdm4b,MONDO:0023657,"intellectual developmental disorder, autosomal dominant 65",biolink:target_for
NCBIGene:10845,clpx,MONDO:0060729,"protoporphyria, erythropoietic, 2",biolink:target_for
NCBIGene:716,c1s,MONDO:0013419,complement component c1s deficiency,biolink:target_for
NCBIGene:716,c1s,MONDO:0014954,"ehlers-danlos syndrome, periodontal type 2",biolink:target_for
NCBIGene:715,c1r,MONDO:0020684,"ehlers-danlos syndrome, periodontal type 1",biolink:target_for
NCBIGene:10617,stambp,MONDO:0013659,microcephaly-capillary malformation syndrome,biolink:target_for
NCBIGene:2782,gnb1,MONDO:0014855,"intellectual disability, autosomal dominant 42",biolink:target_for
NCBIGene:2776,gnaq,MONDO:0016231,capillary malformation,biolink:target_for
NCBIGene:2776,gnaq,MONDO:0008501,sturge-weber syndrome,biolink:target_for
NCBIGene:2776,gnaq,MONDO:0016231,capillary malformation,biolink:target_for
NCBIGene:2776,gnaq,MONDO:0008501,sturge-weber syndrome,biolink:target_for
NCBIGene:4142,mas1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1725,dhps,MONDO:0032775,neurodevelopmental disorder with seizures and speech and walking impairment,biolink:target_for
NCBIGene:50801,kcnk4,MONDO:0032714,"facial dysmorphism, hypertrichosis, epilepsy, intellectual/developmental delay, and gingival overgrowth syndrome",biolink:target_for
NCBIGene:6697,spr,MONDO:0012994,dopa-responsive dystonia due to sepiapterin reductase deficiency,biolink:target_for
NCBIGene:1145,chrne,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1145,chrne,MONDO:0011600,congenital myasthenic syndrome 4a,biolink:target_for
NCBIGene:1145,chrne,MONDO:0014586,congenital myasthenic syndrome 4b,biolink:target_for
NCBIGene:1145,chrne,MONDO:0012157,congenital myasthenic syndrome 4c,biolink:target_for
NCBIGene:10020,gne,MONDO:0010028,sialuria,biolink:target_for
NCBIGene:10020,gne,MONDO:0011603,gne myopathy,biolink:target_for
NCBIGene:4929,nr4a2,MONDO:0859257,intellectual developmental disorder with language impairment and early-onset dopa-responsive dystonia-parkinsonism,biolink:target_for
NCBIGene:51807,tuba8,MONDO:0030827,"macrothrombocytopenia, isolated, 2, autosomal dominant",biolink:target_for
NCBIGene:51574,larp7,MONDO:0014931,alazami-yuan syndrome,biolink:target_for
NCBIGene:493856,cisd2,MONDO:0011502,wolfram syndrome 2,biolink:target_for
NCBIGene:5728,pten,MONDO:0008021,cowden syndrome 1,biolink:target_for
