drug_id,drug_name,disease_id,disease_name,edge_name
CHEBI:34730,DOXYCYCLINE HYCLATE,MONDO:0000705,Clostridium difficile colitis,biolink:treats
CHEBI:68590,fidaxomicin,MONDO:0000705,Clostridium difficile colitis,biolink:treats
CHEBI:6888,Methylprednisolone,MONDO:0000705,Clostridium difficile colitis,biolink:treats
CHEBI:8382,Prednisone,MONDO:0000705,Clostridium difficile colitis,biolink:treats
UNII:4H5YMK1H2E,Bezlotoxumab,MONDO:0000705,Clostridium difficile colitis,biolink:treats
CHEBI:8382,Prednisone,MONDO:0000706,chemical colitis,biolink:treats
CHEBI:17439,Cyanocobalamin,MONDO:0000709,Crohn ileitis,biolink:treats
CHEBI:6888,Methylprednisolone,MONDO:0000709,Crohn ileitis,biolink:treats
CHEBI:8382,Prednisone,MONDO:0000709,Crohn ileitis,biolink:treats
CHEBI:8378,Prednisolone,MONDO:0000733,cornea plana,biolink:treats
RXCUI:215703,Blephamide,MONDO:0000733,cornea plana,biolink:treats
RXCUI:94334,dexamethasone / tobramycin Ophthalmic Suspension [Tobradex],MONDO:0000733,cornea plana,biolink:treats
CHEBI:2676,Amoxicillin,MONDO:0000744,lung abscess,biolink:treats
CHEBI:30429,Indium,MONDO:0000744,lung abscess,biolink:treats
CHEBI:3501,CEFOXITIN SODIUM,MONDO:0000744,lung abscess,biolink:treats
CHEBI:3746,clindamycin phosphate,MONDO:0000744,lung abscess,biolink:treats
CHEBI:6909,Metronidazole,MONDO:0000744,lung abscess,biolink:treats
CHEBI:8232,Piperacillin,MONDO:0000744,lung abscess,biolink:treats
CHEBI:94511,"2-[[1-(2-amino-4-thiazolyl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfo-3-azetidinyl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid",MONDO:0000744,lung abscess,biolink:treats
NameRes Failed,NameRes Failed,MONDO:0000744,lung abscess,biolink:treats
UNII:4W0459ZA4V,cefprozil,MONDO:0000744,lung abscess,biolink:treats
UNII:8GYE97TPKI,Lascufloxacin hydrochloride,MONDO:0000744,lung abscess,biolink:treats
CHEBI:16684,Atropine,MONDO:0000745,cardiac arrest,biolink:treats
CHEBI:17544,hydrogencarbonate,MONDO:0000745,cardiac arrest,biolink:treats
CHEBI:18357,Norepinephrine,MONDO:0000745,cardiac arrest,biolink:treats
CHEBI:2663,Amiodarone,MONDO:0000745,cardiac arrest,biolink:treats
CHEBI:28918,Epinephrine,MONDO:0000745,cardiac arrest,biolink:treats
CHEBI:29101,Sodium cation,MONDO:0000745,cardiac arrest,biolink:treats
CHEBI:31453,ISOPROTERENOL HYDROCHLORIDE,MONDO:0000745,cardiac arrest,biolink:treats
CHEBI:32139,Sodium bicarbonate,MONDO:0000745,cardiac arrest,biolink:treats
CHEBI:3312,Calcium chloride,MONDO:0000745,cardiac arrest,biolink:treats
CHEBI:6456,Lidocaine,MONDO:0000745,cardiac arrest,biolink:treats
CHEBI:2676,Amoxicillin,MONDO:0000750,dental abscess,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0000750,dental abscess,biolink:treats
CHEBI:15551,Dinoprostone,MONDO:0000751,cervical polyp,biolink:treats
CHEBI:32130,Silver nitrate,MONDO:0000751,cervical polyp,biolink:treats
CHEBI:2676,Amoxicillin,MONDO:0000754,anal fistula,biolink:treats
CHEBI:4724,Dyclonine,MONDO:0000754,anal fistula,biolink:treats
PUBCHEM.COMPOUND:91820602,Hyaluronidase (human recombinant),MONDO:0000754,anal fistula,biolink:treats
CHEBI:135563,Segesterone acetate,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:16469,Estradiol,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:17439,Cyanocobalamin,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:17621,Flavin mononucleotide,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:18420,Magnesium cation,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:27373,Dexpanthenol,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:27470,Folic acid,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:3403,carboprost,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:4903,Ethinylestradiol,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:4911,Etoposide,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:49544,Chromic cation,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:50692,Mifepristone,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:50777,Etonogestrel,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:50838,Drospirenone,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:5818,Hydroxyzine,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:6443,Levonorgestrel,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:6715,medroxyprogesterone,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:71025,ulipristal acetate,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:7627,Norethisterone,MONDO:0000755,ectopic pregnancy,biolink:treats
PUBCHEM.COMPOUND:24706,Ovral,MONDO:0000755,ectopic pregnancy,biolink:treats
PUBCHEM.COMPOUND:9960701,Nuvaring,MONDO:0000755,ectopic pregnancy,biolink:treats
RXCUI:1119566,ascorbic acid / cholecalciferol / cuprous oxide / folic acid / magnesium oxide / niacin / polysaccharide iron complex / potassium iodide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E / zinc oxide Oral Capsule,MONDO:0000755,ectopic pregnancy,biolink:treats
RXCUI:1157355,ethinyl estradiol / norethindrone Pill,MONDO:0000755,ectopic pregnancy,biolink:treats
RXCUI:1157361,ethinyl estradiol / ethynodiol Pill,MONDO:0000755,ectopic pregnancy,biolink:treats
RXCUI:1158330,dienogest / estradiol Pill,MONDO:0000755,ectopic pregnancy,biolink:treats
RXCUI:1305198,alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1 Injectable Solution,MONDO:0000755,ectopic pregnancy,biolink:treats
RXCUI:1536581,Xulane,MONDO:0000755,ectopic pregnancy,biolink:treats
RXCUI:2388173,Twirla,MONDO:0000755,ectopic pregnancy,biolink:treats
UNII:9J2IBN2H70,copper naphthenate,MONDO:0000755,ectopic pregnancy,biolink:treats
CHEBI:135983,Teriparatide,MONDO:0000757,glucocorticoid-induced osteoporosis,biolink:treats
CHEBI:2566,alendronate sodium trihydrate,MONDO:0000757,glucocorticoid-induced osteoporosis,biolink:treats
CHEBI:46557,Zoledronic acid,MONDO:0000757,glucocorticoid-induced osteoporosis,biolink:treats
UNII:4EQZ6YO2HI,Denosumab,MONDO:0000757,glucocorticoid-induced osteoporosis,biolink:treats
UNII:KU59Z0XVL4,NE58043,MONDO:0000757,glucocorticoid-induced osteoporosis,biolink:treats
CHEBI:18357,Norepinephrine,MONDO:0000775,drug allergy,biolink:treats
CHEBI:28918,Epinephrine,MONDO:0000775,drug allergy,biolink:treats
CHEBI:4470,Dextromethorphan,MONDO:0000775,drug allergy,biolink:treats
CHEBI:4636,Diphenhydramine,MONDO:0000775,drug allergy,biolink:treats
CHEBI:4911,Etoposide,MONDO:0000775,drug allergy,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0000775,drug allergy,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0000775,drug allergy,biolink:treats
CHEBI:6888,Methylprednisolone,MONDO:0000775,drug allergy,biolink:treats
CHEBI:8378,Prednisolone,MONDO:0000775,drug allergy,biolink:treats
CHEBI:8382,Prednisone,MONDO:0000775,drug allergy,biolink:treats
CHEBI:8461,Promethazine,MONDO:0000775,drug allergy,biolink:treats
RXCUI:376076,codeine / phenylephrine / promethazine Oral Solution,MONDO:0000775,drug allergy,biolink:treats
RXCUI:378790,chlorpheniramine / hydrocodone Extended Release Suspension,MONDO:0000775,drug allergy,biolink:treats
RXCUI:393371,dextromethorphan / promethazine Oral Solution,MONDO:0000775,drug allergy,biolink:treats
RXCUI:866851,chlorpheniramine / codeine / pseudoephedrine Oral Suspension,MONDO:0000775,drug allergy,biolink:treats
UNII:3POA0Q644U,HISTAMINE DIHYDROCHLORIDE,MONDO:0000775,drug allergy,biolink:treats
CHEBI:28918,Epinephrine,MONDO:0000807,latex allergy,biolink:treats
CHEBI:4470,Dextromethorphan,MONDO:0000807,latex allergy,biolink:treats
CHEBI:4911,Etoposide,MONDO:0000807,latex allergy,biolink:treats
DRUGBANK:DB00028,Human immunoglobulin G,MONDO:0000809,purpura fulminans,biolink:treats
DRUGBANK:DB11312,Protein C,MONDO:0000809,purpura fulminans,biolink:treats
CHEBI:22652,Ascorbic acid,MONDO:0000819,anencephaly,biolink:treats
CHEBI:3311,Calcium carbonate,MONDO:0000819,anencephaly,biolink:treats
CHEBI:534,Docusate,MONDO:0000819,anencephaly,biolink:treats
RXCUI:404991,Dialyvite 800,MONDO:0000819,anencephaly,biolink:treats
CHEBI:28971,Ampicillin,MONDO:0000827,salmonellosis,biolink:treats
CHEBI:2955,Azithromycin,MONDO:0000827,salmonellosis,biolink:treats
CHEBI:34730,DOXYCYCLINE HYCLATE,MONDO:0000827,salmonellosis,biolink:treats
CHEBI:59936,ciprofloxacin hydrochloride hydrate,MONDO:0000827,salmonellosis,biolink:treats
CHEBI:30769,Citric acid,MONDO:0000831,thrombotic disease,biolink:treats
CHEBI:144551,Oxybutynin,MONDO:0000859,spina bifida occulta,biolink:treats
CHEBI:4911,Etoposide,MONDO:0000873,lymphoblastic lymphoma,biolink:treats
CHEBI:8382,Prednisone,MONDO:0000873,lymphoblastic lymphoma,biolink:treats
UNII:7D96IR0PPM,Asparaginase Escherichia coli,MONDO:0000873,lymphoblastic lymphoma,biolink:treats
CHEBI:3696,Cidofovir,MONDO:0000878,cytomegalovirus retinitis,biolink:treats
CHEBI:465284,Ganciclovir,MONDO:0000878,cytomegalovirus retinitis,biolink:treats
CHEBI:60269,trisodium phosphonoformate hexahydrate,MONDO:0000878,cytomegalovirus retinitis,biolink:treats
CHEBI:63635,Valganciclovir,MONDO:0000878,cytomegalovirus retinitis,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0000878,cytomegalovirus retinitis,biolink:treats
UNII:1H09Y5WO1F,Letermovir,MONDO:0000878,cytomegalovirus retinitis,biolink:treats
UNII:QX5LK7YCHV,Fomivirsen,MONDO:0000878,cytomegalovirus retinitis,biolink:treats
CHEBI:34825,Luliconazole,MONDO:0000879,cutaneous candidiasis,biolink:treats
CHEBI:453011,Ciclopirox,MONDO:0000879,cutaneous candidiasis,biolink:treats
CHEBI:47518,Levoketoconazole,MONDO:0000879,cutaneous candidiasis,biolink:treats
CHEBI:4754,Econazole,MONDO:0000879,cutaneous candidiasis,biolink:treats
CHEBI:7660,nystatin,MONDO:0000879,cutaneous candidiasis,biolink:treats
CHEBI:9667,Triamcinolone,MONDO:0000879,cutaneous candidiasis,biolink:treats
RXCUI:1160432,nystatin / triamcinolone Topical Product,MONDO:0000879,cutaneous candidiasis,biolink:treats
CHEBI:17076,Streptomycin,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:2676,Amoxicillin,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:27902,Tetracycline,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:28971,Ampicillin,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:2955,Azithromycin,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:29688,Telithromycin,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:34730,DOXYCYCLINE HYCLATE,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:3485,Cefdinir,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:3498,CEFOTAXIME SODIUM,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:3508,Ceftazidime,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:3514,Ceftriaxone disodium salt hemiheptahydrate,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:3515,Cefuroxime,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:3534,Cephalexin,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:3732,Clarithromycin,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:4846,ERYTHROMYCIN ESTOLATE,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:5108,Fluocinolone,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:59936,ciprofloxacin hydrochloride hydrate,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:6909,Metronidazole,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:8310,Polymyxin B,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:8382,Prednisone,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:9328,Sulfadiazine,MONDO:0000889,haemophilus meningitis,biolink:treats
DRUGBANK:DB10342,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,MONDO:0000889,haemophilus meningitis,biolink:treats
RXCUI:1597612,ceftolozane / tazobactam Injectable Product,MONDO:0000889,haemophilus meningitis,biolink:treats
UNII:4W0459ZA4V,cefprozil,MONDO:0000889,haemophilus meningitis,biolink:treats
UNII:C9R35M8XV6,HAEMOPHILUS INFLUENZAE TYPE B STRAIN 20752 CAPSULAR POLYSACCHARIDE TETANUS TOXOID CONJUGATE ANTIGEN,MONDO:0000889,haemophilus meningitis,biolink:treats
CHEBI:135515,Bendamustine,MONDO:0000901,relapsed/refractory diffuse large B-cell lymphoma,biolink:treats
CHEBI:31690,IMATINIB MESYLATE,MONDO:0000901,relapsed/refractory diffuse large B-cell lymphoma,biolink:treats
CHEBI:35828,arsenic(3+),MONDO:0000901,relapsed/refractory diffuse large B-cell lymphoma,biolink:treats
CHEBI:64310,Crizotinib,MONDO:0000901,relapsed/refractory diffuse large B-cell lymphoma,biolink:treats
UNII:4Q52C550XK,Ibritumomab tiuxetan,MONDO:0000901,relapsed/refractory diffuse large B-cell lymphoma,biolink:treats
UNII:7K5O7P6QIU,Loncastuximab tesirine,MONDO:0000901,relapsed/refractory diffuse large B-cell lymphoma,biolink:treats
UNII:9K8GNJ2874,Naxitamab,MONDO:0000901,relapsed/refractory diffuse large B-cell lymphoma,biolink:treats
UNII:D6OMY2L0WA,Epcoritamab,MONDO:0000901,relapsed/refractory diffuse large B-cell lymphoma,biolink:treats
CHEBI:3501,CEFOXITIN SODIUM,MONDO:0000918,endometritis,biolink:treats
CHEBI:3508,Ceftazidime,MONDO:0000918,endometritis,biolink:treats
CHEBI:3746,clindamycin phosphate,MONDO:0000918,endometritis,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0000918,endometritis,biolink:treats
CHEBI:6909,Metronidazole,MONDO:0000918,endometritis,biolink:treats
CHEBI:94511,"2-[[1-(2-amino-4-thiazolyl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfo-3-azetidinyl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid",MONDO:0000918,endometritis,biolink:treats
NameRes Failed,NameRes Failed,MONDO:0000918,endometritis,biolink:treats
RXCUI:57773,Unasyn,MONDO:0000918,endometritis,biolink:treats
CHEBI:16469,Estradiol,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:194135,Ofloxacin,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:2676,Amoxicillin,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:2955,Azithromycin,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:34730,DOXYCYCLINE HYCLATE,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:3498,CEFOTAXIME SODIUM,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:3501,CEFOXITIN SODIUM,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:3514,Ceftriaxone disodium salt hemiheptahydrate,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:4846,ERYTHROMYCIN ESTOLATE,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:4903,Ethinylestradiol,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:50838,Drospirenone,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:59936,ciprofloxacin hydrochloride hydrate,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:63598,Levofloxacin,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:6888,Methylprednisolone,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:8382,Prednisone,MONDO:0000922,pelvic inflammatory disease,biolink:treats
PUBCHEM.COMPOUND:441190,Azithromycin hydrate,MONDO:0000922,pelvic inflammatory disease,biolink:treats
RXCUI:57773,Unasyn,MONDO:0000922,pelvic inflammatory disease,biolink:treats
CHEBI:50694,Minocycline,MONDO:0000927,asymptomatic neurosyphilis,biolink:treats
CHEBI:6909,Metronidazole,MONDO:0000927,asymptomatic neurosyphilis,biolink:treats
CHEBI:4911,Etoposide,MONDO:0000940,trypanosomiasis,biolink:treats
CHEBI:31625,Fluorometholone,MONDO:0000942,corneal disorder,biolink:treats
CHEBI:8378,Prednisolone,MONDO:0000942,corneal disorder,biolink:treats
CHEBI:8485,Proparacaine,MONDO:0000942,corneal disorder,biolink:treats
PUBCHEM.COMPOUND:56841899,Maxinom,MONDO:0000942,corneal disorder,biolink:treats
RXCUI:215703,Blephamide,MONDO:0000942,corneal disorder,biolink:treats
RXCUI:374806,bacitracin / hydrocortisone / neomycin / polymyxin B Ophthalmic Ointment,MONDO:0000942,corneal disorder,biolink:treats
RXCUI:94334,dexamethasone / tobramycin Ophthalmic Suspension [Tobradex],MONDO:0000942,corneal disorder,biolink:treats
CHEBI:31711,Iopamidol,MONDO:0000945,venous insufficiency,biolink:treats
CHEBI:4031,Cyclosporine,MONDO:0000948,xerophthalmia,biolink:treats
CHEBI:9327,SULFACETAMIDE SODIUM,MONDO:0000948,xerophthalmia,biolink:treats
PUBCHEM.COMPOUND:12961636,Rose Bengal AT,MONDO:0000948,xerophthalmia,biolink:treats
UNII:9XZ8H6N6OH,Hydroxypropyl cellulose,MONDO:0000948,xerophthalmia,biolink:treats
CHEBI:8382,Prednisone,MONDO:0000951,thymus lymphoma,biolink:treats
CHEBI:31941,Oxaliplatin,MONDO:0000956,small intestine cancer,biolink:treats
CHEBI:3311,Calcium carbonate,MONDO:0000956,small intestine cancer,biolink:treats
CHEBI:46345,Fluorouracil,MONDO:0000956,small intestine cancer,biolink:treats
CHEBI:31526,DULOXETINE HYDROCHLORIDE,MONDO:0000960,diabetic peripheral angiopathy,biolink:treats
CHEBI:6456,Lidocaine,MONDO:0000960,diabetic peripheral angiopathy,biolink:treats
CHEBI:134699,Opicapone,MONDO:0000979,pinta disease,biolink:treats
CHEBI:134718,Safinamide,MONDO:0000979,pinta disease,biolink:treats
CHEBI:135351,Rotigotine,MONDO:0000979,pinta disease,biolink:treats
CHEBI:145499,Donepezil,MONDO:0000979,pinta disease,biolink:treats
CHEBI:15765,Levodopa,MONDO:0000979,pinta disease,biolink:treats
CHEBI:16199,Urea,MONDO:0000979,pinta disease,biolink:treats
CHEBI:17439,Cyanocobalamin,MONDO:0000979,pinta disease,biolink:treats
CHEBI:177836,Dacarbazine,MONDO:0000979,pinta disease,biolink:treats
CHEBI:17996,Chloride ion,MONDO:0000979,pinta disease,biolink:treats
CHEBI:1864,4-HYDROXYCYCLOPHOSPHAMIDE,MONDO:0000979,pinta disease,biolink:treats
CHEBI:2618,Amantadine,MONDO:0000979,pinta disease,biolink:treats
CHEBI:26710,Sodium chloride,MONDO:0000979,pinta disease,biolink:treats
CHEBI:28830,Chlorambucil,MONDO:0000979,pinta disease,biolink:treats
CHEBI:29105,Velmanase alfa,MONDO:0000979,pinta disease,biolink:treats
CHEBI:2948,Azathioprine,MONDO:0000979,pinta disease,biolink:treats
CHEBI:2955,Azithromycin,MONDO:0000979,pinta disease,biolink:treats
CHEBI:3139,bleomycin,MONDO:0000979,pinta disease,biolink:treats
CHEBI:31711,Iopamidol,MONDO:0000979,pinta disease,biolink:treats
CHEBI:3207,Budesonide,MONDO:0000979,pinta disease,biolink:treats
CHEBI:3423,Carmustine,MONDO:0000979,pinta disease,biolink:treats
CHEBI:34730,DOXYCYCLINE HYCLATE,MONDO:0000979,pinta disease,biolink:treats
CHEBI:42944,Galantamine,MONDO:0000979,pinta disease,biolink:treats
CHEBI:4798,Entacapone,MONDO:0000979,pinta disease,biolink:treats
CHEBI:4911,Etoposide,MONDO:0000979,pinta disease,biolink:treats
CHEBI:5102,fludrocortisone acetate,MONDO:0000979,pinta disease,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0000979,pinta disease,biolink:treats
CHEBI:5818,Hydroxyzine,MONDO:0000979,pinta disease,biolink:treats
CHEBI:6030,Isoniazid,MONDO:0000979,pinta disease,biolink:treats
CHEBI:63620,Rasagiline,MONDO:0000979,pinta disease,biolink:treats
CHEBI:64312,Memantine,MONDO:0000979,pinta disease,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0000979,pinta disease,biolink:treats
CHEBI:6775,Mesalazine,MONDO:0000979,pinta disease,biolink:treats
CHEBI:6888,Methylprednisolone,MONDO:0000979,pinta disease,biolink:treats
CHEBI:72312,Pasireotide,MONDO:0000979,pinta disease,biolink:treats
CHEBI:78540,Apremilast,MONDO:0000979,pinta disease,biolink:treats
CHEBI:7903,Pamidronic acid,MONDO:0000979,pinta disease,biolink:treats
CHEBI:7959,Penicillamine,MONDO:0000979,pinta disease,biolink:treats
CHEBI:7963,PENICILLIN G POTASSIUM,MONDO:0000979,pinta disease,biolink:treats
CHEBI:8356,Pramipexole,MONDO:0000979,pinta disease,biolink:treats
CHEBI:8378,Prednisolone,MONDO:0000979,pinta disease,biolink:treats
CHEBI:8382,Prednisone,MONDO:0000979,pinta disease,biolink:treats
CHEBI:8874,Rivastigmine,MONDO:0000979,pinta disease,biolink:treats
CHEBI:8888,Ropinirole,MONDO:0000979,pinta disease,biolink:treats
CHEBI:9086,Selegiline,MONDO:0000979,pinta disease,biolink:treats
CHEBI:9570,Thiotepa,MONDO:0000979,pinta disease,biolink:treats
CHEBI:9706,TRIENTINE HYDROCHLORIDE,MONDO:0000979,pinta disease,biolink:treats
PUBCHEM.COMPOUND:121480897,Ciclosporin V (Cyclosporin Impurity E),MONDO:0000979,pinta disease,biolink:treats
PUBCHEM.COMPOUND:122361353,7-Methyltryptophan(9)-cosyntropin,MONDO:0000979,pinta disease,biolink:treats
PUBCHEM.COMPOUND:9831783,Stalevo,MONDO:0000979,pinta disease,biolink:treats
UNII:0JJ21K6L2I,Pozelimab,MONDO:0000979,pinta disease,biolink:treats
